"253180090","ŒLIWICE","2014","04",9.1,"",70.1,"",2.8,"",5.0,""
"253180090","ŒLIWICE","2014","05",12.5,"",68.6,"",3.6,"",5.1,""
"253180090","ŒLIWICE","2014","06",15.3,"",67.8,"",3.1,"",5.0,""
"253180090","ŒLIWICE","2014","07",21.0,"",63.6,"",2.9,"",4.7,""
"253180090","ŒLIWICE","2014","08",17.1,"",71.4,"",2.7,"",4.8,""
"253180090","ŒLIWICE","2014","09",13.5,"",77.0,"",2.4,"",4.5,""
"253180090","ŒLIWICE","2014","10",8.5,"",86.3,"",2.3,"",5.5,""
"253180090","ŒLIWICE","2014","11",3.7,"",93.6,"",2.5,"",6.0,""
"253180090","ŒLIWICE","2014","12",-.1,"",91.7,"",3.6,"",6.0,""
"253180150","GRUDZI¥DZ","2014","01",-2.6,"",87.3,"",.0,"8",5.9,""
"253180150","GRUDZI¥DZ","2014","02",2.5,"",85.3,"",.0,"8",3.6,""
"253180150","GRUDZI¥DZ","2014","03",6.1,"",82.7,"",.0,"8",5.0,""
"253180150","GRUDZI¥DZ","2014","04",10.0,"",76.6,"",.0,"8",3.6,""
"253180150","GRUDZI¥DZ","2014","05",13.4,"",78.4,"",.0,"8",4.6,""
"253180150","GRUDZI¥DZ","2014","06",16.4,"",75.1,"",.0,"8",4.6,""
"253180150","GRUDZI¥DZ","2014","07",22.1,"",67.0,"",.0,"8",3.9,""
"253180150","GRUDZI¥DZ","2014","08",18.2,"",76.8,"",.0,"8",4.7,""
"253180150","GRUDZI¥DZ","2014","09",15.2,"",80.7,"",.0,"8",4.1,""
"253180150","GRUDZI¥DZ","2014","10",10.0,"",88.3,"",.0,"8",5.2,""
"253180150","GRUDZI¥DZ","2014","11",5.0,"",93.6,"",.0,"8",6.5,""
"253180150","GRUDZI¥DZ","2014","12",1.1,"",90.6,"",.0,"8",6.7,""
"253180220","BYDGOSZCZ","2014","01",-2.8,"",82.3,"",.0,"8",5.0,""
"253180220","BYDGOSZCZ","2014","02",2.6,"",85.3,"",.0,"8",4.9,""
"253180220","BYDGOSZCZ","2014","03",5.9,"",79.4,"",.0,"8",4.3,""
"253180220","BYDGOSZCZ","2014","04",10.1,"",73.5,"",.0,"8",3.8,""
"253180220","BYDGOSZCZ","2014","05",13.2,"",73.4,"",.0,"8",4.4,""
"253180220","BYDGOSZCZ","2014","06",16.0,"",72.1,"",.0,"8",3.9,""
"253180220","BYDGOSZCZ","2014","07",21.4,"",66.7,"",.0,"8",3.0,""
"253180220","BYDGOSZCZ","2014","08",17.3,"",73.1,"",.0,"8",3.6,""
"253180220","BYDGOSZCZ","2014","09",14.4,"",78.7,"",.0,"8",3.5,""
"253180220","BYDGOSZCZ","2014","10",9.5,"",86.9,"",.0,"8",4.2,""
"253180220","BYDGOSZCZ","2014","11",4.6,"",92.6,"",.0,"8",6.2,""
"253180220","BYDGOSZCZ","2014","12",1.0,"",89.0,"",.0,"8",5.7,""
"253190030","DOBROCIN","2014","01",-4.2,"",.0,"8",.0,"8",5.2,""
"253190030","DOBROCIN","2014","02",.7,"",.0,"8",.0,"8",4.2,""
"253190030","DOBROCIN","2014","03",5.1,"",.0,"8",.0,"8",4.6,""
"253190030","DOBROCIN","2014","04",9.3,"",.0,"8",.0,"8",3.0,""
"253190030","DOBROCIN","2014","05",12.5,"",.0,"8",.0,"8",4.0,""
"253190030","DOBROCIN","2014","06",14.4,"",.0,"8",.0,"8",4.1,""
"253190030","DOBROCIN","2014","07",20.3,"",.0,"8",.0,"8",3.1,""
"253190030","DOBROCIN","2014","08",16.7,"",.0,"8",.0,"8",4.8,""
"253190030","DOBROCIN","2014","09",13.1,"",.0,"8",.0,"8",3.3,""
"253190030","DOBROCIN","2014","10",8.3,"",.0,"8",.0,"8",4.8,""
"253190030","DOBROCIN","2014","11",3.6,"",.0,"8",.0,"8",5.6,""
"253190030","DOBROCIN","2014","12",-.3,"",.0,"8",.0,"8",5.4,""
"253190070","PRABUTY","2014","01",-3.4,"",88.1,"",.0,"8",6.3,""
"253190070","PRABUTY","2014","02",1.6,"",92.0,"",.0,"8",4.2,""
"253190070","PRABUTY","2014","03",5.0,"",89.1,"",.0,"8",4.1,""
"253190070","PRABUTY","2014","04",9.5,"",83.1,"",.0,"8",3.3,""
"253190070","PRABUTY","2014","05",12.6,"",78.5,"",.0,"8",4.0,""
"253190070","PRABUTY","2014","06",15.1,"",78.3,"",.0,"8",4.5,""
"253190070","PRABUTY","2014","07",20.8,"",67.3,"",.0,"8",3.5,""
"253190070","PRABUTY","2014","08",17.4,"",74.8,"",.0,"8",4.5,""
"253190070","PRABUTY","2014","09",14.1,"",78.7,"",.0,"8",3.5,""
"253190070","PRABUTY","2014","10",9.0,"",86.9,"",.0,"8",5.3,""
"253190070","PRABUTY","2014","11",4.2,"",94.0,"",.0,"8",6.3,""
"253190070","PRABUTY","2014","12",-.1,"",93.9,"",.0,"8",6.5,""
"253190220","LIDZBARK","2014","01",-4.0,"",.0,"8",.0,"8",6.6,""
"253190220","LIDZBARK","2014","02",.8,"",.0,"8",.0,"8",4.7,""
"253190220","LIDZBARK","2014","03",5.3,"",.0,"8",.0,"8",4.8,""
"253190220","LIDZBARK","2014","04",9.5,"",.0,"8",.0,"8",4.2,""
"253190220","LIDZBARK","2014","05",13.3,"",.0,"8",.0,"8",4.6,""
"253190220","LIDZBARK","2014","06",15.5,"",.0,"8",.0,"8",4.6,""
"253190220","LIDZBARK","2014","07",21.3,"",.0,"8",.0,"8",3.4,""
"253190220","LIDZBARK","2014","08",17.2,"",.0,"8",.0,"8",4.8,""
"253190220","LIDZBARK","2014","09",13.4,"",.0,"8",.0,"8",3.9,""
"253190220","LIDZBARK","2014","10",8.3,"",.0,"8",.0,"8",5.0,""
"253190220","LIDZBARK","2014","11",3.4,"",.0,"8",.0,"8",6.5,""
"253190220","LIDZBARK","2014","12",-.6,"",.0,"8",.0,"8",6.8,""
"253210130","SZCZYTNO","2014","01",-4.3,"",.0,"8",.0,"8",6.8,""
"253210130","SZCZYTNO","2014","02",.2,"",.0,"8",.0,"8",5.9,""
"253210130","SZCZYTNO","2014","03",5.3,"",.0,"8",.0,"8",5.4,""
"253210130","SZCZYTNO","2014","04",9.0,"",.0,"8",.0,"8",5.7,""
"253210130","SZCZYTNO","2014","05",13.3,"",.0,"8",.0,"8",6.0,""
"253210130","SZCZYTNO","2014","06",14.8,"",.0,"8",.0,"8",6.0,""
"253210130","SZCZYTNO","2014","07",20.4,"",.0,"8",.0,"8",5.5,""
"253210130","SZCZYTNO","2014","08",16.9,"",.0,"8",.0,"8",6.2,""
"253210130","SZCZYTNO","2014","09",13.4,"",.0,"8",.0,"8",4.9,""
"253210130","SZCZYTNO","2014","10",7.9,"",.0,"8",.0,"8",6.1,""
"253210130","SZCZYTNO","2014","11",2.6,"",.0,"8",.0,"8",7.4,""
"253210130","SZCZYTNO","2014","12",-.9,"",.0,"8",.0,"8",7.1,""
"253210210","MYSZYNIEC","2014","01",-4.5,"",.0,"8",.0,"8",5.3,""
"253210210","MYSZYNIEC","2014","02",-.2,"",.0,"8",.0,"8",4.3,""
"253210210","MYSZYNIEC","2014","03",4.8,"",.0,"8",.0,"8",4.5,""
"253210210","MYSZYNIEC","2014","04",8.6,"",.0,"8",.0,"8",4.1,""
"253210210","MYSZYNIEC","2014","05",13.7,"",.0,"8",.0,"8",4.3,""
"253210210","MYSZYNIEC","2014","06",15.3,"",.0,"8",.0,"8",4.4,""
"253210210","MYSZYNIEC","2014","07",20.5,"",.0,"8",.0,"8",2.1,""
"253210210","MYSZYNIEC","2014","08",17.3,"",.0,"8",.0,"8",3.8,""
"253210210","MYSZYNIEC","2014","09",13.0,"",.0,"8",.0,"8",2.4,""
"253210210","MYSZYNIEC","2014","10",7.6,"",.0,"8",.0,"8",2.9,""
"253210210","MYSZYNIEC","2014","11",2.9,"",.0,"8",.0,"8",5.7,""
"253210210","MYSZYNIEC","2014","12",-.4,"",.0,"8",.0,"8",6.5,""
"253220070","BIEBRZA-PIEÑCZYKÓWEK","2014","01",-5.0,"",93.9,"",4.4,"",5.3,""
"253220070","BIEBRZA-PIEÑCZYKÓWEK","2014","02",-.2,"",92.6,"",2.4,"",4.8,""
"253220070","BIEBRZA-PIEÑCZYKÓWEK","2014","03",4.3,"",85.0,"",3.2,"",4.2,""
"253220070","BIEBRZA-PIEÑCZYKÓWEK","2014","04",8.0,"",77.2,"",2.6,"",3.4,""
"253220070","BIEBRZA-PIEÑCZYKÓWEK","2014","05",13.0,"",79.0,"",2.7,"",3.9,""
"253220070","BIEBRZA-PIEÑCZYKÓWEK","2014","06",14.5,"",76.5,"",3.2,"",4.7,""
"253220070","BIEBRZA-PIEÑCZYKÓWEK","2014","07",19.6,"",78.2,"",2.8,"",3.1,""
"253220070","BIEBRZA-PIEÑCZYKÓWEK","2014","08",16.3,"",80.6,"",2.4,"",4.6,""
"253220070","BIEBRZA-PIEÑCZYKÓWEK","2014","09",11.8,"",85.3,"",2.5,"",3.8,""
"253220070","BIEBRZA-PIEÑCZYKÓWEK","2014","10",6.2,"",86.3,"",2.9,"",3.8,""
"253220070","BIEBRZA-PIEÑCZYKÓWEK","2014","11",2.1,"",93.8,"",3.2,"",6.3,""
"253220070","BIEBRZA-PIEÑCZYKÓWEK","2014","12",-1.2,"",95.6,"",3.3,"",5.9,""
"253220280","NOWY CYDZYN","2014","01",-4.6,"",85.1,"",4.1,"",6.8,""
"253220280","NOWY CYDZYN","2014","02",.0,"",89.2,"",3.6,"",6.3,""
"253220280","NOWY CYDZYN","2014","03",5.0,"",80.4,"",3.1,"",5.8,""
"253220280","NOWY CYDZYN","2014","04",9.0,"",73.6,"",2.4,"",5.4,""
"253220280","NOWY CYDZYN","2014","05",13.2,"",74.5,"",2.9,"",5.9,""
"253220280","NOWY CYDZYN","2014","06",14.9,"",77.0,"",2.5,"",6.2,""
"253220280","NOWY CYDZYN","2014","07",20.4,"",68.1,"",2.5,"",4.9,""
"253220280","NOWY CYDZYN","2014","08",17.1,"",78.2,"",2.1,"",5.9,""
"253220280","NOWY CYDZYN","2014","09",13.2,"",80.3,"",2.2,"",5.1,""
"253220280","NOWY CYDZYN","2014","10",7.8,"",83.6,"",.0,"8",5.5,""
"253220280","NOWY CYDZYN","2014","11",2.8,"",91.9,"",.0,"8",7.1,""
"253220280","NOWY CYDZYN","2014","12",-.7,"",91.9,"",.0,"8",7.4,""
"253230020","RÓ¯ANYSTOK","2014","01",-5.4,"",.0,"8",.0,"8",5.5,""
"253230020","RÓ¯ANYSTOK","2014","02",.1,"",.0,"8",.0,"8",5.2,""
"253230020","RÓ¯ANYSTOK","2014","03",5.3,"",.0,"8",.0,"8",4.8,""
"253230020","RÓ¯ANYSTOK","2014","04",9.0,"",.0,"8",.0,"8",3.7,""
"253230020","RÓ¯ANYSTOK","2014","05",13.4,"",.0,"8",.0,"8",4.6,""
"253230020","RÓ¯ANYSTOK","2014","06",14.8,"",.0,"8",.0,"8",4.8,""
"253230020","RÓ¯ANYSTOK","2014","07",20.2,"",.0,"8",.0,"8",3.7,""
"253230020","RÓ¯ANYSTOK","2014","08",17.4,"",.0,"8",.0,"8",4.4,""
"253230020","RÓ¯ANYSTOK","2014","09",12.8,"",.0,"8",.0,"8",4.2,""
"253230020","RÓ¯ANYSTOK","2014","10",7.5,"",.0,"8",.0,"8",3.9,""
"253230020","RÓ¯ANYSTOK","2014","11",2.4,"",.0,"8",.0,"8",6.6,""
"253230020","RÓ¯ANYSTOK","2014","12",-.9,"",.0,"8",.0,"8",6.6,""
"253230160","SUPRAŒL","2014","01",-4.7,"",89.7,"",.0,"8",6.7,""
"253230160","SUPRAŒL","2014","02",.2,"",92.2,"",.0,"8",6.0,""
"253230160","SUPRAŒL","2014","03",5.2,"",79.6,"",.0,"8",5.1,""
"253230160","SUPRAŒL","2014","04",9.0,"",71.7,"",.0,"8",4.7,""
"253230160","SUPRAŒL","2014","05",14.1,"",70.3,"",.0,"8",5.2,""
"253230160","SUPRAŒL","2014","06",15.5,"",72.3,"",.0,"8",5.3,""
"253230160","SUPRAŒL","2014","07",20.6,"",65.9,"",.0,"8",4.6,""
"253230160","SUPRAŒL","2014","08",17.5,"",77.7,"",.0,"8",5.2,""
"253230160","SUPRAŒL","2014","09",12.4,"",83.1,"",.0,"8",4.9,""
"253230160","SUPRAŒL","2014","10",7.1,"",85.8,"",.0,"8",5.0,""
"253230160","SUPRAŒL","2014","11",2.5,"",92.4,"",.0,"8",6.9,""
"253230160","SUPRAŒL","2014","12",-.9,"",93.6,"",.0,"8",7.3,""
"254140010","DZIWNÓW","2014","01",-.9,"",90.7,"",.0,"8",6.8,""
"254140010","DZIWNÓW","2014","02",3.7,"",84.6,"",.0,"8",5.3,""
"254140010","DZIWNÓW","2014","03",5.7,"",85.4,"",.0,"8",5.5,""
"254140010","DZIWNÓW","2014","04",8.5,"",84.3,"",.0,"8",5.4,""
"254140010","DZIWNÓW","2014","05",12.5,"",80.2,"",.0,"8",5.5,""
"254140010","DZIWNÓW","2014","06",15.9,"",76.7,"",.0,"8",5.2,""
"254140010","DZIWNÓW","2014","07",19.4,"",81.6,"",.0,"8",4.8,""
"254140010","DZIWNÓW","2014","08",17.5,"",78.0,"",.0,"8",5.4,""
"254140010","DZIWNÓW","2014","09",15.1,"",84.2,"",.0,"8",5.1,""
"254140010","DZIWNÓW","2014","10",11.2,"",89.8,"",.0,"8",6.3,""
"254140010","DZIWNÓW","2014","11",6.2,"",91.0,"",.0,"8",6.9,""
"254140010","DZIWNÓW","2014","12",.0,"8",92.6,"",.0,"8",6.8,""
"254160020","DAR£OWO","2014","01",-1.5,"",82.6,"",.0,"8",5.5,""
"254160020","DAR£OWO","2014","02",3.3,"",86.1,"",.0,"8",3.8,""
"254160020","DAR£OWO","2014","03",4.9,"",86.9,"",.0,"8",3.8,""
"254160020","DAR£OWO","2014","04",7.9,"",85.2,"",.0,"8",3.7,""
"254160020","DAR£OWO","2014","05",11.8,"",84.7,"",.0,"8",3.8,""
"254160020","DAR£OWO","2014","06",14.9,"",86.4,"",.0,"8",3.0,""
"254160020","DAR£OWO","2014","07",19.4,"",84.3,"",.0,"8",3.0,""
"254160020","DAR£OWO","2014","08",17.2,"",84.9,"",.0,"8",4.0,""
"254160020","DAR£OWO","2014","09",14.6,"",87.1,"",.0,"8",3.6,""
"254160020","DAR£OWO","2014","10",10.9,"",90.4,"",.0,"8",5.2,""
"254160020","DAR£OWO","2014","11",6.2,"",91.2,"",.0,"8",5.8,""
"254160020","DAR£OWO","2014","12",1.9,"",90.3,"",.0,"8",6.2,""
"254160110","MIASTKO","2014","01",-3.1,"",89.6,"",3.4,"",7.3,""
"254160110","MIASTKO","2014","02",2.0,"",85.5,"",2.7,"",6.6,""
"254160110","MIASTKO","2014","03",5.0,"",78.8,"",2.6,"",6.5,""
"254160110","MIASTKO","2014","04",9.2,"",72.3,"",2.4,"",6.4,""
"254160110","MIASTKO","2014","05",12.1,"",72.6,"",2.9,"",6.4,""
"254160110","MIASTKO","2014","06",14.9,"",71.5,"",2.5,"",5.6,""
"254160110","MIASTKO","2014","07",20.4,"",65.8,"",2.4,"",4.9,""
"254160110","MIASTKO","2014","08",16.3,"",76.0,"",2.0,"",5.8,""
"254160110","MIASTKO","2014","09",13.6,"",80.1,"",1.7,"",5.8,""
"254160110","MIASTKO","2014","10",9.5,"",88.6,"",1.8,"",7.2,""
"254160110","MIASTKO","2014","11",4.6,"",93.6,"",2.0,"",7.6,""
"254160110","MIASTKO","2014","12",.4,"",93.2,"",2.9,"",7.5,""
"254170040","KAR¯NICZKA","2014","01",-1.9,"",.0,"8",.0,"8",.0,"8"
"254170040","KAR¯NICZKA","2014","02",3.1,"",.0,"8",.0,"8",.0,"8"
"254170040","KAR¯NICZKA","2014","03",5.4,"",.0,"8",.0,"8",.0,"8"
"254170040","KAR¯NICZKA","2014","04",8.9,"",.0,"8",.0,"8",.0,"8"
"254170040","KAR¯NICZKA","2014","05",12.0,"",.0,"8",.0,"8",.0,"8"
"254170040","KAR¯NICZKA","2014","06",14.5,"",.0,"8",.0,"8",.0,"8"
"254170040","KAR¯NICZKA","2014","07",20.1,"",.0,"8",.0,"8",.0,"8"
"254170040","KAR¯NICZKA","2014","08",17.0,"",.0,"8",.0,"8",.0,"8"
"254170040","KAR¯NICZKA","2014","09",14.1,"",.0,"8",.0,"8",.0,"8"
"254170040","KAR¯NICZKA","2014","10",10.3,"",.0,"8",.0,"8",.0,"8"
"254170040","KAR¯NICZKA","2014","11",5.5,"",.0,"8",.0,"8",.0,"8"
"254170040","KAR¯NICZKA","2014","12",1.1,"",.0,"8",.0,"8",.0,"8"
"254170140","KOŒCIERZYNA","2014","01",-3.6,"",90.2,"",2.2,"",6.6,""
"254170140","KOŒCIERZYNA","2014","02",1.6,"",86.7,"",1.3,"",5.1,""
"254170140","KOŒCIERZYNA","2014","03",4.9,"",78.6,"",1.7,"",4.9,""
"254170140","KOŒCIERZYNA","2014","04",9.1,"",68.2,"",1.7,"",4.2,""
"254170140","KOŒCIERZYNA","2014","05",12.1,"",70.4,"",1.9,"",4.8,""
"254170140","KOŒCIERZYNA","2014","06",14.6,"",73.4,"",1.8,"",4.5,""
"254170140","KOŒCIERZYNA","2014","07",20.1,"",66.3,"",1.6,"",3.8,""
"254170140","KOŒCIERZYNA","2014","08",16.3,"",72.9,"",1.6,"",4.8,""
"254170140","KOŒCIERZYNA","2014","09",13.5,"",78.3,"",1.3,"",4.0,""
"254170140","KOŒCIERZYNA","2014","10",8.9,"",86.6,"",1.6,"",5.7,""
"254170140","KOŒCIERZYNA","2014","11",3.9,"",94.5,"",1.4,"",6.9,""
"254170140","KOŒCIERZYNA","2014","12",-.2,"",90.6,"",1.8,"",6.8,""
"254170210","BORUCINO","2014","01",-3.1,"",87.6,"",4.2,"",6.5,""
"254170210","BORUCINO","2014","02",1.7,"",85.0,"",3.2,"",4.6,""
"254170210","BORUCINO","2014","03",5.0,"",78.9,"",3.2,"",4.4,""
"254170210","BORUCINO","2014","04",8.8,"",69.8,"",3.0,"",4.0,""
"254170210","BORUCINO","2014","05",12.2,"",70.4,"",3.6,"",4.5,""
"254170210","BORUCINO","2014","06",14.9,"",70.7,"",2.7,"",4.5,""
"254170210","BORUCINO","2014","07",20.2,"",69.6,"",2.6,"",3.6,""
"254170210","BORUCINO","2014","08",16.9,"",73.7,"",2.9,"",4.6,""
"254170210","BORUCINO","2014","09",13.8,"",80.2,"",2.6,"",3.7,""
"254170210","BORUCINO","2014","10",9.6,"",84.8,"",2.4,"",5.6,""
"254170210","BORUCINO","2014","11",4.6,"",91.8,"",2.3,"",6.8,""
"254170210","BORUCINO","2014","12",.5,"",91.1,"",4.1,"",6.9,""
"254180060","GDYNIA","2014","01",-.8,"",83.0,"",6.8,"",6.8,""
"254180060","GDYNIA","2014","02",3.3,"",80.7,"",4.9,"",5.0,""
"254180060","GDYNIA","2014","03",5.9,"",76.8,"",4.1,"",5.1,""
"254180060","GDYNIA","2014","04",8.7,"",75.3,"",3.4,"",4.6,""
"254180060","GDYNIA","2014","05",12.4,"",74.2,"",4.3,"",5.0,""
"254180060","GDYNIA","2014","06",15.4,"",73.9,"",4.2,"",5.1,""
"254180060","GDYNIA","2014","07",20.6,"",.0,"8",3.7,"",4.0,""
"254180060","GDYNIA","2014","08",18.4,"",69.8,"",3.6,"",4.9,""
"254180060","GDYNIA","2014","09",15.3,"",77.4,"",3.4,"",4.3,""
"254180060","GDYNIA","2014","10",11.1,"",81.2,"",3.7,"",5.7,""
"254180060","GDYNIA","2014","11",5.7,"",89.0,"",4.7,"",6.5,""
"254180060","GDYNIA","2014","12",2.1,"",82.1,"",4.8,"",5.9,""
"254180090","GDAÑSK-RÊBIECHOWO","2014","01",-3.4,"",.0,"8",4.6,"",6.4,""
"254180090","GDAÑSK-RÊBIECHOWO","2014","02",2.0,"",.0,"8",3.0,"",5.0,""
"254180090","GDAÑSK-RÊBIECHOWO","2014","03",4.9,"",.0,"8",3.9,"",4.7,""
"254180090","GDAÑSK-RÊBIECHOWO","2014","04",8.3,"",.0,"8",3.2,"",4.1,""
"254180090","GDAÑSK-RÊBIECHOWO","2014","05",12.1,"",.0,"8",3.6,"",5.2,""
"254180090","GDAÑSK-RÊBIECHOWO","2014","06",14.6,"",.0,"8",4.0,"",5.2,""
"254180090","GDAÑSK-RÊBIECHOWO","2014","07",20.2,"",.0,"8",3.6,"",4.1,""
"254180090","GDAÑSK-RÊBIECHOWO","2014","08",16.8,"",.0,"8",3.4,"",5.1,""
"254180090","GDAÑSK-RÊBIECHOWO","2014","09",13.3,"",.0,"8",3.0,"",4.4,""
"254180090","GDAÑSK-RÊBIECHOWO","2014","10",9.3,"",.0,"8",2.7,"",5.7,""
"254180090","GDAÑSK-RÊBIECHOWO","2014","11",4.1,"",.0,"8",3.1,"",6.4,""
"254180090","GDAÑSK-RÊBIECHOWO","2014","12",.3,"",.0,"8",4.0,"",5.9,""
"254190050","FROMBORK","2014","01",-2.6,"",85.1,"",.0,"8",6.1,""
"254190050","FROMBORK","2014","02",2.6,"",84.0,"",.0,"8",5.5,""
"254190050","FROMBORK","2014","03",5.3,"",82.6,"",.0,"8",5.3,""
"254190050","FROMBORK","2014","04",9.4,"",73.0,"",.0,"8",4.6,""
"254190050","FROMBORK","2014","05",13.3,"",72.7,"",.0,"8",5.2,""
"254190050","FROMBORK","2014","06",15.3,"",77.1,"",.0,"8",5.4,""
"254190050","FROMBORK","2014","07",21.2,"",69.4,"",.0,"8",4.2,""
"254190050","FROMBORK","2014","08",18.5,"",74.4,"",.0,"8",5.2,""
"254190050","FROMBORK","2014","09",14.8,"",76.9,"",.0,"8",4.2,""
"254190050","FROMBORK","2014","10",9.8,"",81.8,"",.0,"8",6.1,""
"254190050","FROMBORK","2014","11",5.0,"",86.7,"",.0,"8",6.6,""
"254190050","FROMBORK","2014","12",.9,"",88.4,"",.0,"8",6.8,""
"254190120","KMIECIN","2014","01",-2.9,"",72.8,"",.0,"8",5.5,""
"254190120","KMIECIN","2014","02",.0,"8",70.0,"",.0,"8",3.7,""
"254190120","KMIECIN","2014","03",4.7,"",71.5,"",.0,"8",4.1,""
"254190120","KMIECIN","2014","04",8.5,"",72.0,"",.0,"8",3.7,""
"254190120","KMIECIN","2014","05",12.1,"",68.8,"",.0,"8",4.5,""
"254190120","KMIECIN","2014","06",14.4,"",67.1,"",.0,"8",4.2,""
"254190120","KMIECIN","2014","07",20.3,"",62.4,"",.0,"8",3.2,""
"254190120","KMIECIN","2014","08",17.0,"",63.7,"",.0,"8",4.1,""
"254190120","KMIECIN","2014","09",13.9,"",65.8,"",.0,"8",3.0,""
"254190120","KMIECIN","2014","10",8.8,"",69.7,"",.0,"8",4.2,""
"254190120","KMIECIN","2014","11",4.5,"",71.8,"",.0,"8",5.7,""
"254190120","KMIECIN","2014","12",.3,"",71.1,"",.0,"8",5.6,""
"254200080","LIDZBARK WARMIÑSKI","2014","01",-3.9,"",82.3,"",3.0,"",5.9,""
"254200080","LIDZBARK WARMIÑSKI","2014","02",1.6,"",86.8,"",2.6,"",4.5,""
"254200080","LIDZBARK WARMIÑSKI","2014","03",5.0,"",84.6,"",2.8,"",5.1,""
"254200080","LIDZBARK WARMIÑSKI","2014","04",8.6,"",77.6,"",2.1,"",.0,"8"
"254200080","LIDZBARK WARMIÑSKI","2014","05",13.0,"",76.1,"",2.8,"",.0,"8"
"254200080","LIDZBARK WARMIÑSKI","2014","06",14.5,"",81.4,"",2.8,"",5.0,""
"254200080","LIDZBARK WARMIÑSKI","2014","07",20.4,"",74.4,"",2.4,"",3.7,""
"254200080","LIDZBARK WARMIÑSKI","2014","08",17.1,"",83.4,"",1.9,"",4.8,""
"254200080","LIDZBARK WARMIÑSKI","2014","09",13.2,"",81.6,"",1.8,"",3.4,""
"254200080","LIDZBARK WARMIÑSKI","2014","10",8.3,"",85.9,"",1.9,"",5.2,""
"254200080","LIDZBARK WARMIÑSKI","2014","11",4.0,"",90.9,"",1.9,"",.0,"8"
"254200080","LIDZBARK WARMIÑSKI","2014","12",-.2,"",87.2,"",2.8,"",6.4,""
"254220090","OLECKO","2014","01",-5.0,"",.0,"8",.0,"8",5.7,""
"254220090","OLECKO","2014","02",-.2,"",.0,"8",.0,"8",6.5,""
"254220090","OLECKO","2014","03",4.4,"",.0,"8",.0,"8",5.6,""
"254220090","OLECKO","2014","04",9.1,"",.0,"8",.0,"8",4.4,""
"254220090","OLECKO","2014","05",13.3,"",.0,"8",.0,"8",5.0,""
"254220090","OLECKO","2014","06",14.6,"",.0,"8",.0,"8",4.8,""
"254220090","OLECKO","2014","07",20.5,"",.0,"8",.0,"8",3.2,""
"254220090","OLECKO","2014","08",17.4,"",.0,"8",.0,"8",4.7,""
"254220090","OLECKO","2014","09",13.6,"",.0,"8",.0,"8",4.6,""
"254220090","OLECKO","2014","10",7.4,"",.0,"8",.0,"8",5.4,""
"254220090","OLECKO","2014","11",2.2,"",.0,"8",.0,"8",6.7,""
"254220090","OLECKO","2014","12",-1.4,"",.0,"8",.0,"8",7.2,""
